Item Name,Item ID,Item meta,Has NBT,Display Name
TConstruct:Boneana,7122,0,false,Broadsword
TConstruct:gearCast,7123,0,false,Gear Cast
TaintedMagic:ItemMaterial,10561,0,false,Shadowmetal Ingot
TaintedMagic:ItemMaterial,10561,1,false,Shadow-Imbued Cloth
TaintedMagic:ItemMaterial,10561,2,false,Crimson-Stained Cloth
TaintedMagic:ItemMaterial,10561,3,false,Warped Shard
TaintedMagic:ItemMaterial,10561,4,false,Fluxed Shard
TaintedMagic:ItemMaterial,10561,5,false,Shard of Creation
TaintedMagic:ItemMaterial,10561,6,false,Thaumic Alloy
TaintedMagic:ItemMaterial,10561,7,false,Phial of Crystal Blood
TaintedMagic:ItemMaterial,10561,8,false,Crimson Plating
TaintedMagic:ItemMaterial,10561,9,false,Shadowmetal Nugget
TaintedMagic:ItemMaterial,10561,10,false,Primordial Nodule
TaintedMagic:ItemMaterial,10561,11,false,Primordial Mote
TaintedMagic:ItemVoidsentBlood,10562,0,false,Phial of Voidsent Blood
TaintedMagic:ItemMagicFunguar,10563,0,false,Magic Funguar
TaintedMagic:ItemFlyteCharm,10564,0,false,Flyte Charm
TaintedMagic:ItemWarpedGoggles,10565,0,false,Warped Goggles of Revealing
TaintedMagic:ItemVoidFortressHelmet,10566,0,false,Void Fortress Helm
TaintedMagic:ItemVoidFortressChestplate,10567,0,false,Void Fortress Cuirass
TaintedMagic:ItemVoidFortressLeggings,10568,0,false,Void Fortress Thigh Guards
TaintedMagic:ItemVoidwalkerBoots,10569,0,false,Boots of the Voidwalker
TaintedMagic:ItemVoidwalkerSash,10570,0,false,Voidwalker's Sash of Runic Shielding
TaintedMagic:ItemShadowFortressHelmet,10571,0,false,Shadow Fortress Helm
TaintedMagic:ItemShadowFortressChestplate,10572,0,false,Shadow Fortress Cuirass
TaintedMagic:ItemShadowFortressLeggings,10573,0,false,Shadow Fortress Thigh Guards
TaintedMagic:ItemVoidmetalGoggles,10574,0,false,Voidmetal Goggles of Revealing
TaintedMagic:ItemWandRod,10575,0,false,Warpwood Rod
TaintedMagic:ItemWandRod,10575,1,false,Warpwood Staff Core
TaintedMagic:ItemWandCap,10576,0,false,Shadowmetal Cap
TaintedMagic:ItemWandCap,10576,1,false,Enchanted Cloth Cap
TaintedMagic:ItemWandCap,10576,2,false,Crimson-Stained Cloth Cap
TaintedMagic:ItemWandCap,10576,3,false,Shadow-Imbued Cloth Cap
TaintedMagic:ItemFocusTaint,10577,0,false,Wand Focus: Tainted Storm
TaintedMagic:ItemFocusDarkMatter,10578,0,false,Wand Focus: Dark Matter
TaintedMagic:ItemFocusMeteorology,10579,0,false,Wand Focus: Meteorology
TaintedMagic:ItemFocusTime,10580,0,false,Wand Focus: Time
TaintedMagic:ItemFocusMageMace,10581,0,false,Wand Focus: Mage's Mace
TaintedMagic:ItemFocusTaintedShockwave,10582,0,false,Wand Focus: Tainted Shockwave
TaintedMagic:ItemFocusVisShard,10583,0,false,Wand Focus: Vis Shard
TaintedMagic:ItemFocusLumos,10584,0,false,Wand Focus: Lumos
TaintedMagic:ItemThaumicDisassembler,10585,0,false,Thaumic Disassembler
TaintedMagic:ItemCrystalDagger,10586,0,false,Crystal Dagger
TaintedMagic:ItemShadowmetalHoe,10587,0,false,Shadowmetal Hoe
TaintedMagic:ItemShadowmetalPick,10588,0,false,Shadowmetal Pickaxe
TaintedMagic:ItemShadowmetalAxe,10589,0,false,Shadowmetal Hatchet
TaintedMagic:ItemShadowmetalSpade,10590,0,false,Shadowmetal Spade
TaintedMagic:ItemShadowmetalSword,10591,0,false,Shadowmetal Sword
TaintedMagic:ItemPrimordialEdge,10592,0,false,Edge of the Primordials
TaintedMagic:ItemKatana,10593,0,false,Thaumium Fortress Blade
TaintedMagic:ItemKatana,10593,1,false,Voidmetal Fortress Blade
TaintedMagic:ItemKatana,10593,2,false,Shadowmetal Fortress Blade
TaintedMagic:BlockShadowOre,10594,0,false,Shadow Ore
TaintedMagic:BlockWarpwoodLog,10595,0,false,Warpwood
TaintedMagic:BlockShadowmetal,10596,0,false,Block of Shadowmetal
TaintedMagic:BlockWarpwoodPlanks,10597,0,false,Warpwood Planks
TaintedMagic:BlockWarpwoodLeaves,10598,0,false,Warped Leaves
TaintedMagic:BlockWarpwoodSapling,10599,0,false,Warpwood Sapling
TaintedMagic:BlockLumos,10600,0,false,Lumos
Thaumcraft:blockFluxGoo,748,0,false,Flux Goo
Thaumcraft:blockFluxGas,749,0,false,Flux Gas
Thaumcraft:blockFluidPure,750,0,false,Purifying Fluid
Thaumcraft:blockFluidDeath,751,0,false,Liquid Death
Thaumcraft:blockCustomOre,752,0,false,Cinnabar Ore
Thaumcraft:blockCustomOre,752,1,false,Air Infused Stone
Thaumcraft:blockCustomOre,752,2,false,Fire Infused Stone
Thaumcraft:blockCustomOre,752,3,false,Water Infused Stone
Thaumcraft:blockCustomOre,752,4,false,Earth Infused Stone
Thaumcraft:blockCustomOre,752,5,false,Order Infused Stone
Thaumcraft:blockCustomOre,752,6,false,Entropy Infused Stone
Thaumcraft:blockCustomOre,752,7,false,Amber Bearing Stone
Thaumcraft:blockMagicalLog,753,0,false,Greatwood Log
Thaumcraft:blockMagicalLog,753,1,false,Silverwood Log
Thaumcraft:blockMagicalLeaves,754,0,false,Greatwood Leaves
Thaumcraft:blockMagicalLeaves,754,1,false,Silverwood Leaves
Thaumcraft:blockCustomPlant,755,0,false,Greatwood Sapling
Thaumcraft:blockCustomPlant,755,1,false,Silverwood Sapling
Thaumcraft:blockCustomPlant,755,2,false,Shimmerleaf
Thaumcraft:blockCustomPlant,755,3,false,Cinderpearl
Thaumcraft:blockCustomPlant,755,4,false,Ethereal Bloom
Thaumcraft:blockCustomPlant,755,5,false,Vishroom
Thaumcraft:blockTaint,756,0,false,Crusted Taint
Thaumcraft:blockTaint,756,1,false,Tainted Soil
Thaumcraft:blockTaint,756,2,false,Block of Flesh
Thaumcraft:blockTaintFibres,757,0,false,Fibrous Taint
Thaumcraft:blockTaintFibres,757,1,false,Tainted Grass
Thaumcraft:blockTaintFibres,757,2,false,Tainted Plant
Thaumcraft:blockTaintFibres,757,3,false,Spore Stalk
Thaumcraft:blockCosmeticOpaque,758,0,false,Amber Block
Thaumcraft:blockCosmeticOpaque,758,1,false,Amber Bricks
Thaumcraft:blockCosmeticOpaque,758,2,false,Warded Glass
Thaumcraft:blockCosmeticSolid,759,0,false,Obsidian Totem
Thaumcraft:blockCosmeticSolid,759,1,false,Obsidian Tile
Thaumcraft:blockCosmeticSolid,759,2,false,Paving Stone of Travel
Thaumcraft:blockCosmeticSolid,759,3,false,Paving Stone of Warding
Thaumcraft:blockCosmeticSolid,759,4,false,Thaumium Block
Thaumcraft:blockCosmeticSolid,759,5,false,Tallow Block
Thaumcraft:blockCosmeticSolid,759,6,false,Arcane Stone Block
Thaumcraft:blockCosmeticSolid,759,7,false,Arcane Stone Bricks
Thaumcraft:blockCosmeticSolid,759,8,false,Charged Obsidian Totem
Thaumcraft:blockCosmeticSolid,759,9,false,Golem Fetter
Thaumcraft:blockCosmeticSolid,759,11,false,Ancient Stone
Thaumcraft:blockCosmeticSolid,759,12,false,Ancient Rock
Thaumcraft:blockCosmeticSolid,759,14,false,Crusted Stone
Thaumcraft:blockCosmeticSolid,759,15,false,Ancient Stone Pedestal
Thaumcraft:blockCrystal,760,0,false,Air Crystal Cluster
Thaumcraft:blockCrystal,760,1,false,Fire Crystal Cluster
Thaumcraft:blockCrystal,760,2,false,Water Crystal Cluster
Thaumcraft:blockCrystal,760,3,false,Earth Crystal Cluster
Thaumcraft:blockCrystal,760,4,false,Order Crystal Cluster
Thaumcraft:blockCrystal,760,5,false,Entropy Crystal Cluster
Thaumcraft:blockCrystal,760,6,false,Mixed Crystal Cluster
Thaumcraft:blockTube,761,0,false,Essentia Tube
Thaumcraft:blockTube,761,1,false,Essentia Valve
Thaumcraft:blockTube,761,2,false,Alchemical Centrifuge
Thaumcraft:blockTube,761,3,false,Filtered Essentia Tube
Thaumcraft:blockTube,761,4,false,Essentia Buffer
Thaumcraft:blockTube,761,5,false,Restricted Essentia Tube
Thaumcraft:blockTube,761,6,false,Directional Essentia Tube
Thaumcraft:blockTube,761,7,false,Essentia Crystallizer
Thaumcraft:blockMetalDevice,762,0,false,Crucible
Thaumcraft:blockMetalDevice,762,1,false,Arcane Alembic
Thaumcraft:blockMetalDevice,762,5,false,Item Grate
Thaumcraft:blockMetalDevice,762,7,false,Arcane Lamp
Thaumcraft:blockMetalDevice,762,8,false,Lamp of Growth
Thaumcraft:blockMetalDevice,762,13,false,Lamp of Fertility
Thaumcraft:blockMetalDevice,762,9,false,Alchemical Construct
Thaumcraft:blockMetalDevice,762,3,false,Advanced Alchemical Construct
Thaumcraft:blockMetalDevice,762,12,false,Mnemonic Matrix
Thaumcraft:blockMetalDevice,762,14,false,Vis Relay
Thaumcraft:blockMetalDevice,762,2,false,Vis Charge Relay
Thaumcraft:blockWoodenDevice,763,0,false,Arcane Bellows
Thaumcraft:blockWoodenDevice,763,1,false,Arcane Ear
Thaumcraft:blockWoodenDevice,763,2,false,Arcane Pressure Plate
Thaumcraft:blockWoodenDevice,763,4,false,Arcane Bore Base
Thaumcraft:blockWoodenDevice,763,5,false,Arcane Bore
Thaumcraft:blockWoodenDevice,763,6,false,Greatwood Planks
Thaumcraft:blockWoodenDevice,763,7,false,Silverwood Planks
Thaumcraft:blockWoodenDevice,763,8,false,Crimson Cult Banner
Thaumcraft:blockWoodenDevice,763,8,true,White Banner
Thaumcraft:blockWoodenDevice,763,8,true,Orange Banner
Thaumcraft:blockWoodenDevice,763,8,true,Magenta Banner
Thaumcraft:blockWoodenDevice,763,8,true,Light Blue Banner
Thaumcraft:blockWoodenDevice,763,8,true,Yellow Banner
Thaumcraft:blockWoodenDevice,763,8,true,Lime Banner
Thaumcraft:blockWoodenDevice,763,8,true,Pink Banner
Thaumcraft:blockWoodenDevice,763,8,true,Gray Banner
Thaumcraft:blockWoodenDevice,763,8,true,Light Gray Banner
Thaumcraft:blockWoodenDevice,763,8,true,Cyan Banner
Thaumcraft:blockWoodenDevice,763,8,true,Purple Banner
Thaumcraft:blockWoodenDevice,763,8,true,Blue Banner
Thaumcraft:blockWoodenDevice,763,8,true,Brown Banner
Thaumcraft:blockWoodenDevice,763,8,true,Green Banner
Thaumcraft:blockWoodenDevice,763,8,true,Red Banner
Thaumcraft:blockWoodenDevice,763,8,true,Black Banner
Thaumcraft:blockStoneDevice,764,0,false,Alchemical Furnace
Thaumcraft:blockStoneDevice,764,1,false,Arcane Pedestal
Thaumcraft:blockStoneDevice,764,2,false,Runic Matrix
Thaumcraft:blockStoneDevice,764,5,false,Wand Recharge Pedestal
Thaumcraft:blockStoneDevice,764,8,false,Compound Recharge Focus
Thaumcraft:blockStoneDevice,764,9,false,Node Stabilizer
Thaumcraft:blockStoneDevice,764,10,false,Advanced Node Stabilizer
Thaumcraft:blockStoneDevice,764,11,false,Node Transducer
Thaumcraft:blockStoneDevice,764,12,false,Arcane Spa
Thaumcraft:blockStoneDevice,764,13,false,Focal Manipulator
Thaumcraft:blockStoneDevice,764,14,false,Flux Scrubber
Thaumcraft:blockMirror,765,0,false,Magic Mirror
Thaumcraft:blockMirror,765,6,false,Essentia Mirror
Thaumcraft:blockTable,766,0,false,Table
Thaumcraft:blockTable,766,14,false,Deconstruction Table
Thaumcraft:blockTable,766,15,false,Arcane Worktable
Thaumcraft:blockChestHungry,767,0,false,Hungry Chest
Thaumcraft:blockArcaneDoor,768,0,false,Arcane Door
Thaumcraft:blockLifter,769,0,false,Arcane Levitator
Thaumcraft:blockMagicBox,770,0,false,tile.blockMagicBox.name
Thaumcraft:blockAlchemyFurnace,771,0,false,Advanced Alchemical Furnace
Thaumcraft:blockJar,772,0,false,Warded Jar
Thaumcraft:blockJar,772,1,false,Brain in a Jar
Thaumcraft:blockJar,772,3,false,Void Jar
Thaumcraft:blockCandle,773,0,false,White Tallow Candle
Thaumcraft:blockCandle,773,1,false,Orange Tallow Candle
Thaumcraft:blockCandle,773,2,false,Magenta Tallow Candle
Thaumcraft:blockCandle,773,3,false,Light Blue Tallow Candle
Thaumcraft:blockCandle,773,4,false,Yellow Tallow Candle
Thaumcraft:blockCandle,773,5,false,Lime Tallow Candle
Thaumcraft:blockCandle,773,6,false,Pink Tallow Candle
Thaumcraft:blockCandle,773,7,false,Gray Tallow Candle
Thaumcraft:blockCandle,773,8,false,Light Gray Tallow Candle
Thaumcraft:blockCandle,773,9,false,Cyan Tallow Candle
Thaumcraft:blockCandle,773,10,false,Purple Tallow Candle
Thaumcraft:blockCandle,773,11,false,Blue Tallow Candle
Thaumcraft:blockCandle,773,12,false,Brown Tallow Candle
Thaumcraft:blockCandle,773,13,false,Green Tallow Candle
Thaumcraft:blockCandle,773,14,false,Red Tallow Candle
Thaumcraft:blockCandle,773,15,false,Black Tallow Candle
Thaumcraft:blockEldritch,774,4,false,Glowing Crusted Stone
Thaumcraft:blockAiry,775,0,false,Aura Node
Thaumcraft:blockManaPod,776,0,false,tile.blockManaPod.name
Thaumcraft:blockArcaneFurnace,777,0,false,Infernal Furnace
Thaumcraft:blockWarded,778,0,false,tile.blockWarded.name
Thaumcraft:blockHole,779,0,false,Empty Space
Thaumcraft:blockPortalEldritch,780,0,false,Eldritch Portal
Thaumcraft:blockEssentiaReservoir,781,0,false,Essentia Reservoir
Thaumcraft:blockEldritchNothing,782,0,false,tile.blockPortalNothing.name
Thaumcraft:blockStairsArcaneStone,783,0,false,Arcane Stone Stairs
Thaumcraft:blockStairsGreatwood,784,0,false,Greatwood Stairs
Thaumcraft:blockStairsSilverwood,785,0,false,Silverwood Stairs
Thaumcraft:blockStairsEldritch,786,0,false,Ancient Stone Stairs
Thaumcraft:blockCosmeticSlabWood,787,0,false,Greatwood Slab
Thaumcraft:blockCosmeticSlabWood,787,1,false,Silverwood Slab
Thaumcraft:blockCosmeticSlabStone,788,0,false,Arcane Stone Slab
Thaumcraft:blockCosmeticSlabStone,788,1,false,Ancient Stone Slab
Thaumcraft:blockCosmeticDoubleSlabWood,789,0,false,tile.blockCosmeticDoubleSlabWood.name
Thaumcraft:blockCosmeticDoubleSlabStone,790,0,false,tile.blockCosmeticDoubleSlabStone.name
Thaumcraft:blockLootUrn,791,0,false,Old Urn
Thaumcraft:blockLootUrn,791,1,false,Old Urn
Thaumcraft:blockLootUrn,791,2,false,Old Urn
Thaumcraft:blockLootCrate,792,0,false,Abandoned Crate
Thaumcraft:blockLootCrate,792,1,false,Abandoned Crate
Thaumcraft:blockLootCrate,792,2,false,Abandoned Crate
Thaumcraft:WandCasting,4719,0,true,Iron Capped Wooden Wand
Thaumcraft:WandCasting,4719,9,true,Gold Banded Greatwood Wand
Thaumcraft:WandCasting,4719,54,true,Thaumium Bossed Silverwood Wand
Thaumcraft:WandCasting,4719,128,true,Thaumium Bossed Silverwood Scepter
Thaumcraft:WandCasting,4719,72,true,Thaumium Bossed Tainted Wand
Thaumcraft:WandCasting,4719,72,true,Thaumium Bossed Infernal Wand
Thaumcraft:WandCasting,4719,2000,true,Orichalcum Studded Cosmic Neutronium Wand
Thaumcraft:WandCasting,4719,2000,true,Orichalcum Studded Cosmic Neutronium Staff
Thaumcraft:WandCasting,4719,36,true,Iron Capped Profane Wand
Thaumcraft:WandCasting,4719,84,true,Alchemically Crowned Blood Wand
Thaumcraft:WandCasting,4719,168,true,Alchemically Crowned Blood Staff
Thaumcraft:WandCasting,4719,72,true,Vinteum Bossed Witchwood Wand
Thaumcraft:WandCasting,4719,144,true,Vinteum Bossed Witchwood Staff
Thaumcraft:WandCasting,4719,84,true,Manasteel Entwined Livingwood Wand
Thaumcraft:WandCasting,4719,84,true,Elementium Kissed Dreamwood Wand
Thaumcraft:WandCasting,4719,144,true,Elementium Kissed Dreamwood Staff
Thaumcraft:WandCasting,4719,1,true,Terrasteel Nerfed Wooden Wand
Thaumcraft:WandCasting,4719,84,true,Void Aspected Alchemical Wand
Thaumcraft:WandCasting,4719,9000,true,Crystal Studded Cosmic Neutronium Wand
Thaumcraft:WandCap,4720,0,false,Iron Cap
Thaumcraft:WandCap,4720,1,false,Gold Cap
Thaumcraft:WandCap,4720,3,false,Copper Cap
Thaumcraft:WandCap,4720,4,false,Charged Silver Cap
Thaumcraft:WandCap,4720,5,false,Inert Silver Cap
Thaumcraft:WandCap,4720,2,false,Charged Thaumium Cap
Thaumcraft:WandCap,4720,6,false,Inert Thaumium Cap
Thaumcraft:WandCap,4720,7,false,Charged Void metal Cap
Thaumcraft:WandCap,4720,8,false,Inert Void metal Cap
Thaumcraft:WandRod,4721,0,false,Greatwood Rod
Thaumcraft:WandRod,4721,1,false,Obsidian Rod
Thaumcraft:WandRod,4721,2,false,Silverwood Rod
Thaumcraft:WandRod,4721,3,false,Icy Rod
Thaumcraft:WandRod,4721,4,false,Quartz Rod
Thaumcraft:WandRod,4721,5,false,Reed Rod
Thaumcraft:WandRod,4721,6,false,Blazing Rod
Thaumcraft:WandRod,4721,7,false,Bone Rod
Thaumcraft:WandRod,4721,50,false,Greatwood Staff Core
Thaumcraft:WandRod,4721,51,false,Obsidian Staff Core
Thaumcraft:WandRod,4721,52,false,Silverwood Staff Core
Thaumcraft:WandRod,4721,53,false,Icy Staff Core
Thaumcraft:WandRod,4721,54,false,Quartz Staff Core
Thaumcraft:WandRod,4721,55,false,Reed Staff Core
Thaumcraft:WandRod,4721,56,false,Blazing Staff Core
Thaumcraft:WandRod,4721,57,false,Bone Staff Core
Thaumcraft:WandRod,4721,100,false,Staff Core of the Primal
Thaumcraft:FocusPouch,4722,0,false,Focus Pouch
Thaumcraft:FocusFire,4723,0,false,Wand Focus: Fire
Thaumcraft:FocusShock,4724,0,false,Wand Focus: Shock
Thaumcraft:FocusHellbat,4725,0,false,Wand Focus: Nine Hells
Thaumcraft:FocusFrost,4726,0,false,Wand Focus: Frost
Thaumcraft:FocusTrade,4727,0,false,Wand Focus: Equal Trade
Thaumcraft:FocusExcavation,4728,0,false,Wand Focus: Excavation
Thaumcraft:FocusPortableHole,4729,0,false,Wand Focus: Portable Hole
Thaumcraft:FocusPech,4730,0,false,Wand Focus: Pech's Curse
Thaumcraft:FocusWarding,4731,0,false,Wand Focus: Warding
Thaumcraft:FocusPrimal,4732,0,false,Wand Focus: Primal
Thaumcraft:ItemEssence,4733,0,false,Glass Phial
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemEssence,4733,1,true,Phial of Essentia
Thaumcraft:ItemManaBean,4734,0,false,Mana Bean
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemWispEssence,4735,0,true,Ethereal Essence
Thaumcraft:ItemResource,4736,0,false,Alumentum
Thaumcraft:ItemResource,4736,1,false,Nitor
Thaumcraft:ItemResource,4736,2,false,Thaumium Ingot
Thaumcraft:ItemResource,4736,3,false,Quicksilver
Thaumcraft:ItemResource,4736,4,false,Magic Tallow
Thaumcraft:ItemResource,4736,6,false,Amber
Thaumcraft:ItemResource,4736,7,false,Enchanted Fabric
Thaumcraft:ItemResource,4736,8,false,Vis Filter
Thaumcraft:ItemResource,4736,9,false,Knowledge Fragment
Thaumcraft:ItemResource,4736,10,false,Mirrored Glass
Thaumcraft:ItemResource,4736,11,false,Tainted Goo
Thaumcraft:ItemResource,4736,12,false,Taint Tendril
Thaumcraft:ItemResource,4736,13,false,Jar Label
Thaumcraft:ItemResource,4736,14,false,Salis Mundus
Thaumcraft:ItemResource,4736,15,false,Primal Charm
Thaumcraft:ItemResource,4736,16,false,Void metal Ingot
Thaumcraft:ItemResource,4736,17,false,Void Seed
Thaumcraft:ItemResource,4736,18,false,Gold Coin
Thaumcraft:ItemShard,4737,0,false,Air Shard
Thaumcraft:ItemShard,4737,1,false,Fire Shard
Thaumcraft:ItemShard,4737,2,false,Water Shard
Thaumcraft:ItemShard,4737,3,false,Earth Shard
Thaumcraft:ItemShard,4737,4,false,Order Shard
Thaumcraft:ItemShard,4737,5,false,Entropy Shard
Thaumcraft:ItemShard,4737,6,false,Balanced Shard
