Chest Type,ItemStack,Item Display Name,Item ID,Weight
pyramidJungleChest,1xgt.metaitem.01@8504,Green Sapphire,gregtech:gt.metaitem.01,2
pyramidJungleChest,1xgt.metaitem.01@8505,Olivine,gregtech:gt.metaitem.01,2
pyramidJungleChest,1xgt.metaitem.01@8527,Red Garnet,gregtech:gt.metaitem.01,4
pyramidJungleChest,1xgt.metaitem.01@8528,Yellow Garnet,gregtech:gt.metaitem.01,4
pyramidJungleDispenser,1xitem.arrow@0,Arrow,minecraft:arrow,30
pyramidJungleDispenser,1xitem.toughBow@0,Tough Alloy Bow,NuclearCraft:toughBow,2
pyramidJungleDispenser,1xitem.pistol@0,Pistol,NuclearCraft:pistol,2
pyramidJungleDispenser,1xitem.dUBullet@0,DU Bullet,NuclearCraft:dUBullet,10
pyramidJungleDispenser,1xitem.mfr.safarinet.singleuse@0,Safari Net (Single-Use),MineFactoryReloaded:safarinet.singleuse,25
pyramidJungleDispenser,1xitem.fireball@0,Fire Charge,minecraft:fire_charge,30
pyramidJungleDispenser,1xgt.metaitem.02@25335,Damascus Steel Arrow,gregtech:gt.metaitem.02,20
railcraft:workshop,1xitem.railcraft.fluid.creosote.bottle@0,Creosote Bottle,Railcraft:fluid.creosote.bottle,20
railcraft:workshop,1xitem.coal@0,Coal,minecraft:coal,20
railcraft:workshop,1xitem.railcraft.tool.crowbar@0,Crowbar,Railcraft:tool.crowbar,10
railcraft:workshop,1xitem.railcraft.tool.magnifying.glass@0,Magnifying Glass,Railcraft:tool.magnifying.glass,5
railcraft:workshop,1xitem.railcraft.armor.goggles@0,Trackman's Goggles,Railcraft:armor.goggles,5
railcraft:workshop,1xitem.railcraft.armor.overalls@0,Engineer's Overalls,Railcraft:armor.overalls,10
railcraft:workshop,1xitem.minecart@0,Minecart,minecraft:minecart,10
railcraft:workshop,1xitem.minecartChest@0,Chest Cart,minecraft:chest_minecart,10
railcraft:workshop,1xitem.minecartTnt@0,TNT Cart,minecraft:tnt_minecart,5
railcraft:workshop,1xtile.rail@0,Track,minecraft:rail,30
railcraft:workshop,1xitem.minecartHopper@0,Hopper Cart,minecraft:hopper_minecart,5
railcraft:workshop,1xitem.railcraft.part.tie@0,Wooden Tie,Railcraft:part.tie,20
railcraft:workshop,1xitem.railcraft.part.tie@1,Stone Tie,Railcraft:part.tie,10
railcraft:workshop,1xitem.railcraft.part.rail@0,Standard Rail,Railcraft:part.rail,20
railcraft:workshop,1xitem.railcraft.part.rail@1,Advanced Rail,Railcraft:part.rail,20
railcraft:workshop,1xitem.railcraft.part.rail@2,Wooden Rail,Railcraft:part.rail,20
railcraft:workshop,1xitem.railcraft.part.rail@3,H.S. Rail,Railcraft:part.rail,20
railcraft:workshop,1xitem.railcraft.part.rail@4,Reinforced Rail,Railcraft:part.rail,20
railcraft:workshop,1xitem.railcraft.fuel.coke@0,Coal Coke,Railcraft:fuel.coke,20
railcraft:workshop,1xitem.railcraft.part.gear@3,Tin Gear Bushing,Railcraft:part.gear,5
railcraft:workshop,1xitem.railcraft.cart.tnt.wood@0,Wooden TNT Cart,Railcraft:cart.tnt.wood,5
railcraft:workshop,1xitem.railcraft.cart.work@0,Work Cart,Railcraft:cart.work,8
railcraft:workshop,1xitem.railcraft.tool.surveyor@0,Signal Block Surveyor,Railcraft:tool.surveyor,5
railcraft:workshop,1xitem.railcraft.tool.signal.tuner@0,Signal Tuner,Railcraft:tool.signal.tuner,5
railcraft:workshop,1xitem.railcraft.tool.electric.meter@0,Electric Meter,Railcraft:tool.electric.meter,5
strongholdCorridor,1xitem.enderPearl@0,Ender Pearl,minecraft:ender_pearl,10
strongholdCorridor,1xitem.diamond@0,Diamond,minecraft:diamond,3
strongholdCorridor,1xitem.ingotIron@0,Iron Ingot,minecraft:iron_ingot,10
strongholdCorridor,1xitem.ingotGold@0,Gold Ingot,minecraft:gold_ingot,5
strongholdCorridor,1xitem.redstone@0,Redstone,minecraft:redstone,5
strongholdCorridor,1xitem.bread@0,Bread,minecraft:bread,15
strongholdCorridor,1xitem.apple@0,Apple,minecraft:apple,15
strongholdCorridor,1xitem.pickaxeIron@0,Iron Pickaxe,minecraft:iron_pickaxe,5
strongholdCorridor,1xitem.swordIron@0,Iron Sword,minecraft:iron_sword,5
strongholdCorridor,1xitem.chestplateIron@0,Iron Chestplate,minecraft:iron_chestplate,5
strongholdCorridor,1xitem.helmetIron@0,Iron Helmet,minecraft:iron_helmet,5
strongholdCorridor,1xitem.leggingsIron@0,Iron Leggings,minecraft:iron_leggings,5
strongholdCorridor,1xitem.bootsIron@0,Iron Boots,minecraft:iron_boots,5
strongholdCorridor,1xitem.appleGold@0,Golden Apple,minecraft:golden_apple,1
strongholdCorridor,1xitem.saddle@0,Saddle,minecraft:saddle,1
strongholdCorridor,1xitem.horsearmormetal@0,Iron Horse Armor,minecraft:iron_horse_armor,1
strongholdCorridor,1xitem.horsearmorgold@0,Gold Horse Armor,minecraft:golden_horse_armor,1
strongholdCorridor,1xitem.horsearmordiamond@0,Diamond Horse Armor,minecraft:diamond_horse_armor,1
strongholdCorridor,1xitem.enchantedBook@0,Enchanted Book,minecraft:enchanted_book,1
strongholdCorridor,1xic2.itemOreIridium@0,Iridium Ore,IC2:itemOreIridium,1
strongholdCorridor,1xic2.itemShardIridium@0,Iridium Shard,IC2:itemShardIridium,8
strongholdCorridor,1xic2.itemToolBronzePickaxe@0,Bronze Pickaxe,IC2:itemToolBronzePickaxe,3
strongholdCorridor,1xic2.itemToolBronzeSword@0,Bronze Sword,IC2:itemToolBronzeSword,3
strongholdCorridor,1xic2.itemArmorBronzeHelmet@0,Bronze Helmet,IC2:itemArmorBronzeHelmet,3
strongholdCorridor,1xic2.itemArmorBronzeChestplate@0,Bronze Chestplate,IC2:itemArmorBronzeChestplate,3
strongholdCorridor,1xic2.itemArmorBronzeLegs@0,Bronze Leggings,IC2:itemArmorBronzeLegs,3
strongholdCorridor,1xic2.itemArmorBronzeBoots@0,Bronze Boots,IC2:itemArmorBronzeBoots,3
strongholdCorridor,1xitem.railcraft.ingot@1,Copper Ingot,Railcraft:ingot,9
strongholdCorridor,1xitem.railcraft.ingot@2,Tin Ingot,Railcraft:ingot,8
strongholdCorridor,1xitem.runes@17,Infinity Orb,arsmagica2:rune,3
strongholdCorridor,1xitem.runes@18,Infinity Orb,arsmagica2:rune,1
strongholdCorridor,1xitem.manaResource@1,Mana Pearl,Botania:manaResource,8
strongholdCorridor,1xitem.manaResource@1,Mana Pearl,Botania:manaResource,2
strongholdCorridor,1xitem.blackLotus@0,Black Lotus,Botania:blackLotus,6
strongholdCorridor,1xitem.overgrowthSeed@0,Overgrowth Seed,Botania:overgrowthSeed,2
strongholdCorridor,1xtile.flowers@3,Glowflower,BiomesOPlenty:flowers,25
strongholdCorridor,1xtile.flowers@2,Deathbloom,BiomesOPlenty:flowers,25
strongholdCorridor,1xitem.railcraft.tool.steel.sword@0,Steel Sword,Railcraft:tool.steel.sword,5
strongholdCorridor,1xitem.railcraft.armor.steel.helmet@0,Steel Helmet,Railcraft:armor.steel.helmet,5
strongholdCorridor,1xitem.railcraft.armor.steel.plate@0,Steel Chestplate,Railcraft:armor.steel.plate,5
strongholdCorridor,1xitem.railcraft.armor.steel.legs@0,Steel Leggings,Railcraft:armor.steel.legs,5
strongholdCorridor,1xitem.railcraft.armor.steel.boots@0,Steel Boots,Railcraft:armor.steel.boots,5
strongholdCorridor,1xitem.etfuturum.beetroot_seeds@0,Beetroot Seeds,etfuturum:beetroot_seeds,5
strongholdCorridor,1xitem.frameOblivion@0,Oblivion Frame,MagicBees:frameOblivion,18
strongholdCorridor,1xitem.grc.hops@0,Hops,Growthcraft|Hops:grc.hops,10
strongholdCorridor,1xitem.fishAndRicecake@0,Fish and a Ricecake,NuclearCraft:fishAndRicecake,10
strongholdCorridor,1xitem.toughAlloyPaxel@0,Tough Alloy Spaxeloe,NuclearCraft:toughAlloyPaxel,2
strongholdCorridor,1xtile.AmRTG@0,Americium RTG,NuclearCraft:AmRTG,2
strongholdCorridor,1xitem.null@9,Advanced Plating,NuclearCraft:parts,8
strongholdCorridor,1xitem.null@16,Bronze Bearing,NuclearCraft:parts,8
strongholdCorridor,1xitem.null@17,Magnesium Diboride Wiring,NuclearCraft:parts,8
strongholdCorridor,1xitem.null@0,Basic Plating,NuclearCraft:parts,8
strongholdCorridor,1xitem.null@4,Universal Reactant,NuclearCraft:parts,8
strongholdCorridor,1xitem.ImmersiveEngineering.metal@33,Lead Plate,ImmersiveEngineering:metal,8
strongholdCorridor,1xitem.UnknownDimlet@0,Unknown Dimlet,rftools:unknownDimlet,50
strongholdCorridor,1xitem.grc.grapes@0,Grapes,Growthcraft|Grapes:grc.grapes,10
strongholdCorridor,1xtile.disposeItemTurret@0,Disposable Item Turret,openmodularturrets:disposeItemTurret,15
strongholdCorridor,1xtile.baseTierWood@0,Turret Base (Tier 1),openmodularturrets:baseTierWood,15
strongholdCorridor,1xtile.leverBlock@0,Basic Turret Base Crank,openmodularturrets:leverBlock,15
strongholdCorridor,1xitem.stopWorm@0,STOP! -Worm,PneumaticCraft:stopWorm,10
strongholdCorridor,1xitem.nukeVirus@0,Nuke Virus,PneumaticCraft:nukeVirus,10
strongholdCorridor,1xitem.weaponcase@0,Weapon Case: First Edition,weaponcaseloot:item.weaponcase,3
strongholdCorridor,1xitem.weaponcase@1,Weapon Case: Second Edition,weaponcaseloot:item.weaponcase,3
strongholdCorridor,1xitem.weaponcase@2,Weapon Case: Bows,weaponcaseloot:item.weaponcase,3
strongholdCorridor,1xitem.weaponcase@3,Weapon Case: Baubles Rings,weaponcaseloot:item.weaponcase,3
strongholdCorridor,1xitem.ItemLootBag@0,Common Treasure,Thaumcraft:ItemLootBag,4
strongholdCorridor,1xitem.ItemResource@2,Thaumium Ingot,Thaumcraft:ItemResource,4
strongholdCorridor,1xitem.ItemResource@6,Amber,Thaumcraft:ItemResource,4
strongholdCorridor,1xitem.ItemLootBag@1,Uncommon Treasure,Thaumcraft:ItemLootBag,3
strongholdCorridor,1xitem.ItemBaubleBlanks@0,Mundane Amulet,Thaumcraft:ItemBaubleBlanks,3
strongholdCorridor,1xitem.ItemBaubleBlanks@1,Mundane Ring,Thaumcraft:ItemBaubleBlanks,3
strongholdCorridor,1xitem.ItemBaubleBlanks@2,Mundane Belt,Thaumcraft:ItemBaubleBlanks,3
strongholdCorridor,1xitem.ItemResource@9,Knowledge Fragment,Thaumcraft:ItemResource,3
strongholdCorridor,1xitem.ItemLootBag@2,Rare Treasure,Thaumcraft:ItemLootBag,1
strongholdCorridor,1xitem.ItemThaumonomicon@0,Thaumonomicon,Thaumcraft:ItemThaumonomicon,1
strongholdCorridor,1xitem.ItemSwordThaumium@0,Thaumium Sword,Thaumcraft:ItemSwordThaumium,1
strongholdCorridor,1xitem.ItemPickThaumium@0,Thaumium Pickaxe,Thaumcraft:ItemPickThaumium,1
strongholdCorridor,1xitem.ItemAxeThaumium@0,Thaumium Axe,Thaumcraft:ItemAxeThaumium,1
strongholdCorridor,1xitem.ItemHoeThaumium@0,Thaumium Hoe,Thaumcraft:ItemHoeThaumium,1
strongholdCorridor,1xitem.ItemRingRunic@0,Ring of Protection,Thaumcraft:ItemRingRunic,1
strongholdCorridor,1xitem.ItemBaubleBlanks@3,Apprentices Ring of Aer,Thaumcraft:ItemBaubleBlanks,1
strongholdCorridor,1xitem.ItemBaubleBlanks@4,Apprentices Ring of Terra,Thaumcraft:ItemBaubleBlanks,1
strongholdCorridor,1xitem.ItemBaubleBlanks@5,Apprentices Ring of Ignis,Thaumcraft:ItemBaubleBlanks,1
strongholdCorridor,1xitem.ItemBaubleBlanks@6,Apprentices Ring of Aqua,Thaumcraft:ItemBaubleBlanks,1
strongholdCorridor,1xitem.ItemBaubleBlanks@7,Apprentices Ring of Ordo,Thaumcraft:ItemBaubleBlanks,1
strongholdCorridor,1xitem.ItemBaubleBlanks@8,Apprentices Ring of Perditio,Thaumcraft:ItemBaubleBlanks,1
strongholdCorridor,1xitem.ItemAmuletVis@0,Vis Stone,Thaumcraft:ItemAmuletVis,1
strongholdCorridor,1xitem.baubleEnderDisjunction@1,Lesser Ring of Ender Disjunction,Automagy:baubleEnderDisjunction,1
strongholdCorridor,1xitem.phialExtra@0,Phial of Enchanter's Concentrate,Automagy:phialExtra,3
strongholdCorridor,1xitem.extrautils:divisionSigil@0,Division Sigil,ExtraUtilities:divisionSigil,6
strongholdCorridor,1xgt.metaitem.02@335,Damascus Steel Sword Blade,gregtech:gt.metaitem.02,6
strongholdCorridor,1xgt.metaitem.02@3335,Damascus Steel Axe Head,gregtech:gt.metaitem.02,6
strongholdCorridor,1xgt.metaitem.02@25335,Damascus Steel Arrow,gregtech:gt.metaitem.02,6
strongholdCorridor,1xgt.metaitem.02@25350,Sterling Silver Arrow,gregtech:gt.metaitem.02,6
strongholdCrossing,1xitem.ingotIron@0,Iron Ingot,minecraft:iron_ingot,10
strongholdCrossing,1xitem.ingotGold@0,Gold Ingot,minecraft:gold_ingot,5
strongholdCrossing,1xitem.redstone@0,Redstone,minecraft:redstone,5
strongholdCrossing,1xitem.coal@0,Coal,minecraft:coal,10
strongholdCrossing,1xitem.bread@0,Bread,minecraft:bread,15
strongholdCrossing,1xitem.apple@0,Apple,minecraft:apple,15
strongholdCrossing,1xitem.pickaxeIron@0,Iron Pickaxe,minecraft:iron_pickaxe,1
strongholdCrossing,1xitem.enchantedBook@0,Enchanted Book,minecraft:enchanted_book,1
strongholdCrossing,1xic2.itemToolBronzePickaxe@0,Bronze Pickaxe,IC2:itemToolBronzePickaxe,1
strongholdCrossing,1xic2.itemOreIridium@0,Iridium Ore,IC2:itemOreIridium,1
strongholdCrossing,1xic2.itemShardIridium@0,Iridium Shard,IC2:itemShardIridium,4
strongholdCrossing,1xic2.itemToolBronzePickaxe@0,Bronze Pickaxe,IC2:itemToolBronzePickaxe,3
strongholdCrossing,1xic2.itemToolBronzeSword@0,Bronze Sword,IC2:itemToolBronzeSword,3
strongholdCrossing,1xic2.itemArmorBronzeHelmet@0,Bronze Helmet,IC2:itemArmorBronzeHelmet,3
strongholdCrossing,1xic2.itemArmorBronzeChestplate@0,Bronze Chestplate,IC2:itemArmorBronzeChestplate,3
strongholdCrossing,1xic2.itemArmorBronzeLegs@0,Bronze Leggings,IC2:itemArmorBronzeLegs,3
strongholdCrossing,1xic2.itemArmorBronzeBoots@0,Bronze Boots,IC2:itemArmorBronzeBoots,3
strongholdCrossing,1xitem.railcraft.ingot@1,Copper Ingot,Railcraft:ingot,9
strongholdCrossing,1xitem.railcraft.ingot@2,Tin Ingot,Railcraft:ingot,8
strongholdCrossing,1xitem.runes@17,Infinity Orb,arsmagica2:rune,3
strongholdCrossing,1xitem.runes@18,Infinity Orb,arsmagica2:rune,1
strongholdCrossing,1xtile.flowers@3,Glowflower,BiomesOPlenty:flowers,25
strongholdCrossing,1xtile.flowers@2,Deathbloom,BiomesOPlenty:flowers,25
strongholdCrossing,1xitem.railcraft.tool.steel.sword@0,Steel Sword,Railcraft:tool.steel.sword,5
strongholdCrossing,1xitem.railcraft.armor.steel.helmet@0,Steel Helmet,Railcraft:armor.steel.helmet,5
strongholdCrossing,1xitem.railcraft.armor.steel.plate@0,Steel Chestplate,Railcraft:armor.steel.plate,5
strongholdCrossing,1xitem.railcraft.armor.steel.legs@0,Steel Leggings,Railcraft:armor.steel.legs,5
strongholdCrossing,1xitem.railcraft.armor.steel.boots@0,Steel Boots,Railcraft:armor.steel.boots,5
strongholdCrossing,1xitem.etfuturum.beetroot_seeds@0,Beetroot Seeds,etfuturum:beetroot_seeds,5
strongholdCrossing,1xitem.grc.hops@0,Hops,Growthcraft|Hops:grc.hops,10
strongholdCrossing,1xitem.fishAndRicecake@0,Fish and a Ricecake,NuclearCraft:fishAndRicecake,4
strongholdCrossing,1xitem.toughAlloyPaxel@0,Tough Alloy Spaxeloe,NuclearCraft:toughAlloyPaxel,2
strongholdCrossing,1xitem.dUPaxel@0,Depleted Uranium Spaxeloe,NuclearCraft:dUPaxel,2
strongholdCrossing,1xtile.AmRTG@0,Americium RTG,NuclearCraft:AmRTG,2
strongholdCrossing,1xitem.null@9,Advanced Plating,NuclearCraft:parts,2
strongholdCrossing,1xitem.recordPractice@0,NuclearCraft Music Disc,NuclearCraft:recordPractice,4
strongholdCrossing,1xitem.recordArea51@0,NuclearCraft Music Disc,NuclearCraft:recordArea51,4
strongholdCrossing,1xitem.recordNeighborhood@0,NuclearCraft Music Disc,NuclearCraft:recordNeighborhood,4
strongholdCrossing,1xitem.null@16,Bronze Bearing,NuclearCraft:parts,8
strongholdCrossing,1xitem.null@17,Magnesium Diboride Wiring,NuclearCraft:parts,8
strongholdCrossing,1xitem.null@0,Basic Plating,NuclearCraft:parts,8
strongholdCrossing,1xitem.null@4,Universal Reactant,NuclearCraft:parts,8
strongholdCrossing,1xitem.ImmersiveEngineering.metal@33,Lead Plate,ImmersiveEngineering:metal,8
strongholdCrossing,1xitem.grc.grapes@0,Grapes,Growthcraft|Grapes:grc.grapes,10
strongholdCrossing,1xitem.stopWorm@0,STOP! -Worm,PneumaticCraft:stopWorm,10
strongholdCrossing,1xitem.nukeVirus@0,Nuke Virus,PneumaticCraft:nukeVirus,10
strongholdCrossing,1xitem.weaponcase@0,Weapon Case: First Edition,weaponcaseloot:item.weaponcase,3
strongholdCrossing,1xitem.weaponcase@1,Weapon Case: Second Edition,weaponcaseloot:item.weaponcase,3
strongholdCrossing,1xitem.weaponcase@2,Weapon Case: Bows,weaponcaseloot:item.weaponcase,3
strongholdCrossing,1xitem.weaponcase@3,Weapon Case: Baubles Rings,weaponcaseloot:item.weaponcase,3
strongholdCrossing,1xitem.ItemLootBag@0,Common Treasure,Thaumcraft:ItemLootBag,4
strongholdCrossing,1xitem.ItemResource@2,Thaumium Ingot,Thaumcraft:ItemResource,4
strongholdCrossing,1xitem.ItemResource@6,Amber,Thaumcraft:ItemResource,4
strongholdCrossing,1xitem.ItemLootBag@1,Uncommon Treasure,Thaumcraft:ItemLootBag,3
strongholdCrossing,1xitem.ItemBaubleBlanks@0,Mundane Amulet,Thaumcraft:ItemBaubleBlanks,3
strongholdCrossing,1xitem.ItemBaubleBlanks@1,Mundane Ring,Thaumcraft:ItemBaubleBlanks,3
strongholdCrossing,1xitem.ItemBaubleBlanks@2,Mundane Belt,Thaumcraft:ItemBaubleBlanks,3
strongholdCrossing,1xitem.ItemResource@9,Knowledge Fragment,Thaumcraft:ItemResource,3
strongholdCrossing,1xitem.ItemLootBag@2,Rare Treasure,Thaumcraft:ItemLootBag,1
strongholdCrossing,1xitem.ItemThaumonomicon@0,Thaumonomicon,Thaumcraft:ItemThaumonomicon,1
strongholdCrossing,1xitem.ItemSwordThaumium@0,Thaumium Sword,Thaumcraft:ItemSwordThaumium,1
strongholdCrossing,1xitem.ItemPickThaumium@0,Thaumium Pickaxe,Thaumcraft:ItemPickThaumium,1
strongholdCrossing,1xitem.ItemAxeThaumium@0,Thaumium Axe,Thaumcraft:ItemAxeThaumium,1
strongholdCrossing,1xitem.ItemHoeThaumium@0,Thaumium Hoe,Thaumcraft:ItemHoeThaumium,1
strongholdCrossing,1xitem.ItemRingRunic@0,Ring of Protection,Thaumcraft:ItemRingRunic,1
strongholdCrossing,1xitem.ItemBaubleBlanks@3,Apprentices Ring of Aer,Thaumcraft:ItemBaubleBlanks,1
strongholdCrossing,1xitem.ItemBaubleBlanks@4,Apprentices Ring of Terra,Thaumcraft:ItemBaubleBlanks,1
strongholdCrossing,1xitem.ItemBaubleBlanks@5,Apprentices Ring of Ignis,Thaumcraft:ItemBaubleBlanks,1
strongholdCrossing,1xitem.ItemBaubleBlanks@6,Apprentices Ring of Aqua,Thaumcraft:ItemBaubleBlanks,1
strongholdCrossing,1xitem.ItemBaubleBlanks@7,Apprentices Ring of Ordo,Thaumcraft:ItemBaubleBlanks,1
strongholdCrossing,1xitem.ItemBaubleBlanks@8,Apprentices Ring of Perditio,Thaumcraft:ItemBaubleBlanks,1
strongholdCrossing,1xitem.ItemAmuletVis@0,Vis Stone,Thaumcraft:ItemAmuletVis,1
strongholdCrossing,1xitem.baubleEnderDisjunction@1,Lesser Ring of Ender Disjunction,Automagy:baubleEnderDisjunction,1
strongholdCrossing,1xitem.phialExtra@0,Phial of Enchanter's Concentrate,Automagy:phialExtra,3
strongholdCrossing,1xitem.extrautils:divisionSigil@0,Division Sigil,ExtraUtilities:divisionSigil,4
strongholdCrossing,1xgt.metaitem.02@32137,Holy Water,gregtech:gt.metaitem.02,6
strongholdCrossing,1xgt.metaitem.01@32765,Mc Guffium 239,gregtech:gt.metaitem.01,10
strongholdCrossing,1xgt.metaitem.03@1335,Crate of Damascus Steel Ingot,gregtech:gt.metaitem.03,6
strongholdCrossing,1xgt.metaitem.03@1305,Crate of Steel Ingot,gregtech:gt.metaitem.03,12
strongholdCrossing,1xgt.metaitem.03@1300,Crate of Bronze Ingot,gregtech:gt.metaitem.03,12
strongholdCrossing,1xgt.metaitem.03@1031,Crate of Manganese Ingot,gregtech:gt.metaitem.03,12
strongholdCrossing,1xgt.metaitem.03@67,Crate of Neodymium Dust,gregtech:gt.metaitem.03,6
strongholdCrossing,1xgt.metaitem.03@30,Crate of Chrome Dust,gregtech:gt.metaitem.03,6
strongholdLibrary,1xitem.book@0,Book,minecraft:book,20
strongholdLibrary,1xitem.paper@0,Paper,minecraft:paper,20
strongholdLibrary,1xitem.emptyMap@0,Empty Map,minecraft:map,1
strongholdLibrary,1xitem.compass@0,Compass,minecraft:compass,1
strongholdLibrary,1xitem.enchantedBook@0,Enchanted Book,minecraft:enchanted_book,2
strongholdLibrary,1xitem.runes@17,Infinity Orb,arsmagica2:rune,5
strongholdLibrary,1xitem.runes@18,Infinity Orb,arsmagica2:rune,1
strongholdLibrary,1xitem.runes@19,Infinity Orb,arsmagica2:rune,6
strongholdLibrary,1xitem.etfuturum.beetroot_seeds@0,Beetroot Seeds,etfuturum:beetroot_seeds,5
strongholdLibrary,1xitem.frameOblivion@0,Oblivion Frame,MagicBees:frameOblivion,23
strongholdLibrary,1xitem.dominoes@0,Domino's Special,NuclearCraft:dominoes,6
strongholdLibrary,1xitem.ricecake@0,Ricecake (without Fish),NuclearCraft:ricecake,6
strongholdLibrary,1xitem.null@46,Plutonium RTG Capsule,NuclearCraft:fuel,6
strongholdLibrary,1xitem.null@75,Liquid Helium-4 Cell,NuclearCraft:fuel,14
strongholdLibrary,1xtile.RTG@0,Plutonium RTG,NuclearCraft:RTG,2
strongholdLibrary,1xitem.null@49,Proton Capsule,NuclearCraft:fuel,2
strongholdLibrary,1xitem.null@50,Electron Capsule,NuclearCraft:fuel,2
strongholdLibrary,1xitem.null@47,Neutron Capsule,NuclearCraft:fuel,2
strongholdLibrary,1xitem.recordPractice@0,NuclearCraft Music Disc,NuclearCraft:recordPractice,2
strongholdLibrary,1xitem.recordArea51@0,NuclearCraft Music Disc,NuclearCraft:recordArea51,2
strongholdLibrary,1xitem.recordNeighborhood@0,NuclearCraft Music Disc,NuclearCraft:recordNeighborhood,2
strongholdLibrary,1xtile.simpleQuantumUp@0,Spin 1/2 Block,NuclearCraft:simpleQuantumUp,2
strongholdLibrary,1xitem.dUHelm@0,Depleted Uranium Helmet,NuclearCraft:dUHelm,2
strongholdLibrary,1xitem.dUChest@0,Depleted Uranium Chestplate,NuclearCraft:dUChest,2
strongholdLibrary,1xitem.dULegs@0,Depleted Uranium Leggings,NuclearCraft:dULegs,2
strongholdLibrary,1xitem.dUBoots@0,Depleted Uranium Boots,NuclearCraft:dUBoots,2
strongholdLibrary,1xtile.mfr.rubberwood.sapling@3,Sacred Rubber Sapling,MineFactoryReloaded:rubberwood.sapling,1
strongholdLibrary,1xitem.oc.multi@4,Floppy Disk,OpenComputers:item,5
strongholdLibrary,1xitem.ImmersiveEngineering.blueprint@2,Super Special BluPrintz,ImmersiveEngineering:blueprint,10
strongholdLibrary,1xitem.stopWorm@0,STOP! -Worm,PneumaticCraft:stopWorm,10
strongholdLibrary,1xitem.nukeVirus@0,Nuke Virus,PneumaticCraft:nukeVirus,10
strongholdLibrary,1xitem.TravellersGear.simpleGear@6,Title Scroll,TravellersGear:simpleGear,8
strongholdLibrary,1xitem.weaponcase@0,Weapon Case: First Edition,weaponcaseloot:item.weaponcase,3
strongholdLibrary,1xitem.weaponcase@1,Weapon Case: Second Edition,weaponcaseloot:item.weaponcase,3
strongholdLibrary,1xitem.weaponcase@2,Weapon Case: Bows,weaponcaseloot:item.weaponcase,3
strongholdLibrary,1xitem.weaponcase@3,Weapon Case: Baubles Rings,weaponcaseloot:item.weaponcase,3
strongholdLibrary,1xitem.InfiTool.Broadsword@0,Broadsword,TConstruct:broadsword,2
strongholdLibrary,1xitem.ItemLootBag@0,Common Treasure,Thaumcraft:ItemLootBag,4
strongholdLibrary,1xitem.ItemResource@2,Thaumium Ingot,Thaumcraft:ItemResource,4
strongholdLibrary,1xitem.ItemResource@6,Amber,Thaumcraft:ItemResource,4
strongholdLibrary,1xitem.ItemLootBag@1,Uncommon Treasure,Thaumcraft:ItemLootBag,3
strongholdLibrary,1xitem.ItemBaubleBlanks@0,Mundane Amulet,Thaumcraft:ItemBaubleBlanks,3
strongholdLibrary,1xitem.ItemBaubleBlanks@1,Mundane Ring,Thaumcraft:ItemBaubleBlanks,3
strongholdLibrary,1xitem.ItemBaubleBlanks@2,Mundane Belt,Thaumcraft:ItemBaubleBlanks,3
strongholdLibrary,1xitem.ItemResource@9,Knowledge Fragment,Thaumcraft:ItemResource,3
strongholdLibrary,1xitem.ItemResource@9,Knowledge Fragment,Thaumcraft:ItemResource,20
strongholdLibrary,1xitem.ItemLootBag@2,Rare Treasure,Thaumcraft:ItemLootBag,1
strongholdLibrary,1xitem.ItemThaumonomicon@0,Thaumonomicon,Thaumcraft:ItemThaumonomicon,1
strongholdLibrary,1xitem.ItemSwordThaumium@0,Thaumium Sword,Thaumcraft:ItemSwordThaumium,1
strongholdLibrary,1xitem.ItemPickThaumium@0,Thaumium Pickaxe,Thaumcraft:ItemPickThaumium,1
strongholdLibrary,1xitem.ItemAxeThaumium@0,Thaumium Axe,Thaumcraft:ItemAxeThaumium,1
strongholdLibrary,1xitem.ItemHoeThaumium@0,Thaumium Hoe,Thaumcraft:ItemHoeThaumium,1
strongholdLibrary,1xitem.ItemRingRunic@0,Ring of Protection,Thaumcraft:ItemRingRunic,1
strongholdLibrary,1xitem.ItemBaubleBlanks@3,Apprentices Ring of Aer,Thaumcraft:ItemBaubleBlanks,1
strongholdLibrary,1xitem.ItemBaubleBlanks@4,Apprentices Ring of Terra,Thaumcraft:ItemBaubleBlanks,1
strongholdLibrary,1xitem.ItemBaubleBlanks@5,Apprentices Ring of Ignis,Thaumcraft:ItemBaubleBlanks,1
strongholdLibrary,1xitem.ItemBaubleBlanks@6,Apprentices Ring of Aqua,Thaumcraft:ItemBaubleBlanks,1
strongholdLibrary,1xitem.ItemBaubleBlanks@7,Apprentices Ring of Ordo,Thaumcraft:ItemBaubleBlanks,1
strongholdLibrary,1xitem.ItemBaubleBlanks@8,Apprentices Ring of Perditio,Thaumcraft:ItemBaubleBlanks,1
strongholdLibrary,1xitem.ItemAmuletVis@0,Vis Stone,Thaumcraft:ItemAmuletVis,1
strongholdLibrary,1xitem.baubleEnderDisjunction@1,Lesser Ring of Ender Disjunction,Automagy:baubleEnderDisjunction,1
strongholdLibrary,1xitem.phialExtra@0,Phial of Enchanter's Concentrate,Automagy:phialExtra,3
strongholdLibrary,1xitem.iguana.tcon.wearable@3,Bat Hat,IguanaTweaksTConstruct:wearableBucket,1
towerChestContents,1xitem.WG_Material@8,Gemcutter's Tools,WitchingGadgets:item.WG_Material,8
